,Review_title,Review_text,Ratings
2039,Great laptop with worst display,Bought this laptop for personal use after extensive research. Everything works fantabulous only draw back is the scree where an yellowish tint always there. Compared with other hp laptops model but white is not rich it's a mix of yellow. Hp support team doesn't provide a proper help. You have to bare with this scree.,4.0 out of 5 stars
2040,Productis missing SD card input and not matching with Actual spec,Productis missing SD card input and not matching with Actual specification.<br>Rest all are good<br>Once replaced but still got same config. Since I had an urgent requirement of Laptop on a work didn't changed second time. Could have been maintained the same specification. Not confident.,4.0 out of 5 stars
2041,"So far so good, liking it.","Just set it up. Is light and efficient. Can feel the heating up of the board. Hopefully, it does not get too hot. Will update after a month of usage.",4.0 out of 5 stars
2042,HP Pavilion 2021 ( 14-dv0054TU ) Review,HP Pavilion laptop is slim &amp; look premium. It's design as similar to Apple Macbook Air. I had a another HP Pavilion laptop but it had a complaint that if you open the lap the keyboard cover will slightly bend. This HP Pavilion laptop solve it's problem.<br><br>Advantage<br>1. Light Weight<br>2. Slim Body<br>3. Great Display &amp; Camera<br>4. Enriched Bang &amp; Olufsen sound<br>5. Output heat is place between screen<br><br>Disadvantage<br>1. To make laptop slim they had to remove Lan/Ethernet<br>2. The Key are white. Some time we have to turn off to see the letter of the key<br>3. Need to buy Adapter for Lan/Ethernet supply<br>4. There are 2 USB  &amp; One Type C USB. If u need to connect more device buy a<br>5. Some time it is hard to physical connect to USB A<br><br>Conclusion: Since it has some drawback. I did buy the product for it's price &amp; it's Brand Also. I loved it,4.0 out of 5 stars
2043,Better,Overall goof,4.0 out of 5 stars
2044,Improvements at its best,"Needs Improvement at graphics level, and battery life but as of now m enough with price and product.<br>when we get machine with such advance configuration we expect it with perfection and better services included.",4.0 out of 5 stars
2045,HP looks great,Laptop performance great. Worth to buy. Light weight and easy to carry,4.0 out of 5 stars
2046,Satisfied,Its good,4.0 out of 5 stars
2047,Good,Good but little pricey,4.0 out of 5 stars
2048,It's good but add some features and try to minize heating,Battery life is around 6 hrs<br>Brightness is ok and good about keylit function<br>Light weight is true it's esay to carry everywhere<br>Improvement requires heating is quickly so try to minimize it<br>Esay to  use but addition features requires because in same price another company gives additional benifit in that price so try to improve featured because it's costlier but not sense like not included featured and not giving leptop bag with leptop so company gives some bag to carry it<br>Likewise  good yet to be I'm not facing any issue and let's see how smoothly runs in foreseeable future and how's it's quality,4.0 out of 5 stars
2049,,,
2050,Worst service by Redmi/ MI.. dont buy redmi product.,"Laptop is good. I have bought 4 redmi pro 15 core i5 for my office.<br>But service of Redmi/ MI is worst ever i seen. I received the laptop on 9th june. Out of 4, 1 laptop arise issue with keyboard On 18th. Called customer care. They schedule an appointment for next day, but next day they didn’t attend my call.after next day i called again customer care. They asked me my area is not under service area ( my area is tollyguange metro station), may be Redmi doesn’t know tollyguange area is how valuable. Then they asked me to take another appointment which was as extreme north kolkata. Fine, I visied that service centre. They asked me they dont have keyboard in stock. I need to call customer care to find where ready keyboard stocks are available..,how funny na??? This is the service. I hope this company need to vanish/ destroy from market immediately. Disgusting",2.0 out of 5 stars
2051,Keyboard not working,,2.0 out of 5 stars
2052,Not happy,"The product looks good that's it. Feels like The body is made up of local PLASTIC. Scared to click the keys only, the entire layout of the keyboard gets pressed.<br>I really don't suggest you guys to buy this waste product",2.0 out of 5 stars
2053,Touch pad did not work as i open the laptop,"I have received the laptop on 17th March and have opened the box to setup on 18 march. As i opned the laptop try to setup, the touch pad was not working. But the keypad and laptop build qulaity looks good. I had really good support from Amazon. They have quickly responded and replaced the laptop. Will add more comments once i receive the replacement and start using.",2.0 out of 5 stars
2054,Not working properly now,&nbsp;Need to replace it,2.0 out of 5 stars
2055,u need to unstal all software i was not aware of that and the charger is not company brand,i have not use the product but i think i have taken wrong decision,2.0 out of 5 stars
2056,Powerful laptop but few downsides,"Would like to express honest reviews based on the recent purchase of this laptop. It’s a good powerful machine but with some flaws. The screen is full of glare and inconsistent depth of Colors is a let down. Along with the inbuilt webcam it’s a shady gamble if one has to go for a video calls n all, though there are alternatives like getting a external webcam of good quality will suffice the purpose.<br><br>Rest if the productivity is concerns hands down it’s a great product.",3.0 out of 5 stars
2057,Weak Body Design &amp; Poor Camera Quality.,"This product is not reached to my expectations.. I observed that, the built quality is not good. It has no rich look cooperating other company laptops. Very worst camera is used. Better to go for i3 processor with same configuration. Of standard brands like HP like that. I am very disappointed with built quality. Performance is okay.",3.0 out of 5 stars
